Id,Weekly_Sales
23_12_2013-02-15,3703.812334
23_12_2013-02-22,3678.35894895
23_12_2013-03-01,4242.64578854
23_12_2013-03-08,3706.30068203
23_12_2013-03-15,4309.69839493
23_12_2013-03-22,3655.43083108
23_12_2013-03-29,4375.47445186
23_12_2013-04-05,4384.84360337
23_12_2013-04-12,4735.83840095
23_12_2013-04-19,5493.55610465
23_12_2013-04-26,5191.74408038
23_12_2013-05-03,6467.13094682
23_12_2013-05-10,6478.23024296
23_12_2013-05-17,6065.04291777
23_12_2013-05-24,6356.45535059
23_12_2013-05-31,6164.51323219
23_12_2013-06-07,6356.45535059
23_12_2013-06-14,6286.7968472
23_12_2013-06-21,6331.06649082
23_12_2013-06-28,6356.45535059
23_12_2013-07-05,6443.47005782
23_12_2013-07-12,6331.06649082
23_12_2013-07-19,6331.06649082
23_12_2013-07-26,6206.56702845
23_13_2012-11-02,39706.4571021
23_13_2012-11-09,34528.5139789
23_13_2012-11-16,34160.7522362
23_13_2012-11-23,32691.3296678
23_13_2012-11-30,31788.8448002
23_13_2012-12-07,35688.4674488
23_13_2012-12-14,33116.0090108
23_13_2012-12-21,32584.2581825
23_13_2012-12-28,30553.5241097
23_13_2013-01-04,34528.5274116
23_13_2013-01-11,32118.409882
23_13_2013-01-18,32080.9823836
23_13_2013-01-25,32080.9823836
23_13_2013-02-01,34619.3167508
23_13_2013-02-08,34737.564192
23_13_2013-02-15,32529.1197181
23_13_2013-02-22,32691.3296678
23_13_2013-03-01,35096.3004954
23_13_2013-03-08,34940.8324376
23_13_2013-03-15,32584.2581825
23_13_2013-03-22,32238.5058434
23_13_2013-03-29,31970.0092763
23_13_2013-04-05,35382.7131894
23_13_2013-04-12,33495.9713608
23_13_2013-04-19,35036.9010563
23_13_2013-04-26,34313.6971026
23_13_2013-05-03,38011.7683964
23_13_2013-05-10,37485.3509851
23_13_2013-05-17,36298.6427489
23_13_2013-05-24,37648.5523572
23_13_2013-05-31,36429.9836893
23_13_2013-06-07,40779.2761448
23_13_2013-06-14,38657.146498
23_13_2013-06-21,39010.1458211
23_13_2013-06-28,38966.5299591
23_13_2013-07-05,41794.5888125
23_13_2013-07-12,39407.704023
23_13_2013-07-19,40326.531048
23_13_2013-07-26,40393.9682091
23_14_2012-11-02,34096.8020163
23_14_2012-11-09,34096.8020163
23_14_2012-11-16,35392.4272259
23_14_2012-11-23,67462.1526142
23_14_2012-11-30,65401.4115186
23_14_2012-12-07,59296.78
23_14_2012-12-14,70425.2477904
23_14_2012-12-21,87187.1289626
23_14_2012-12-28,34882.45
23_14_2013-01-04,30461.9679768
23_14_2013-01-11,29267.1889872
23_14_2013-01-18,29267.1889872
23_14_2013-01-25,29267.1889872
23_14_2013-02-01,30461.9679768
23_14_2013-02-08,30756.7933277
23_14_2013-02-15,29336.1461168
23_14_2013-02-22,29336.1461168
23_14_2013-03-01,31649.6153819
23_14_2013-03-08,30756.7933277
23_14_2013-03-15,29336.1461168
23_14_2013-03-22,29336.1461168
23_14_2013-03-29,29267.1889872
23_14_2013-04-05,32257.4955411
23_14_2013-04-12,30461.9679768
23_14_2013-04-19,29403.63669
23_14_2013-04-26,29403.63669
23_14_2013-05-03,32257.4955411
23_14_2013-05-10,29403.63669
23_14_2013-05-17,30461.9679768
23_14_2013-05-24,30461.9679768
23_14_2013-05-31,32257.4955411
23_14_2013-06-07,33184.8458132
23_14_2013-06-14,32441.3094321
23_14_2013-06-21,32441.3094321
23_14_2013-06-28,32441.3094321
23_14_2013-07-05,32681.0312722
23_14_2013-07-12,32441.3094321
23_14_2013-07-19,32567.4655068
23_14_2013-07-26,32441.3094321
23_16_2012-11-02,6265.37258741
23_16_2012-11-09,6285.83781378
23_16_2012-11-16,5803.30210988
23_16_2012-11-23,5999.72460808
23_16_2012-11-30,6145.85843847
23_16_2012-12-07,5816.24258637
23_16_2012-12-14,5898.1498157
23_16_2012-12-21,5731.68797386
23_16_2012-12-28,5898.1498157
23_16_2013-01-04,5534.41984963
23_16_2013-01-11,5731.68797386
23_16_2013-01-18,5645.94867809
23_16_2013-01-25,5602.37645348
23_16_2013-02-01,5880.13353721
23_16_2013-02-08,5974.42162859
23_16_2013-02-15,6285.83781378
23_16_2013-02-22,6630.30503989
23_16_2013-03-01,8646.51059657
23_16_2013-03-08,8783.30584826
23_16_2013-03-15,9484.70064223
23_16_2013-03-22,8865.86277971
23_16_2013-03-29,11747.3976638
23_16_2013-04-05,14692.2793881
23_16_2013-04-12,17501.2939482
23_16_2013-04-19,35121.0710051
23_16_2013-04-26,34373.8052328
23_16_2013-05-03,45531.275031
23_16_2013-05-10,64533.2151695
23_16_2013-05-17,64533.2151695
23_16_2013-05-24,64900.5683454
23_16_2013-05-31,65043.6814324
23_16_2013-06-07,63988.705991
23_16_2013-06-14,61947.2411763
23_16_2013-06-21,61796.7088726
23_16_2013-06-28,62309.4244859
23_16_2013-07-05,61484.744866
23_16_2013-07-12,45930.3691274
23_16_2013-07-19,34133.9057799
23_16_2013-07-26,26291.9755982
23_17_2012-11-02,28946.669793
23_17_2012-11-09,30698.4795474
23_17_2012-11-16,28670.3865127
23_17_2012-11-23,32482.6416793
23_17_2012-11-30,29388.3108682
23_17_2012-12-07,34189.9187746
23_17_2012-12-14,40455.481974
23_17_2012-12-21,49218.2054791
23_17_2012-12-28,31383.0327879
23_17_2013-01-04,24185.92903
23_17_2013-01-11,23073.032932
23_17_2013-01-18,23292.8323953
23_17_2013-01-25,23208.1353386
23_17_2013-02-01,24546.4040568
23_17_2013-02-08,25629.9556896
23_17_2013-02-15,23557.0776748
23_17_2013-02-22,23387.9909701
23_17_2013-03-01,24824.8756442
23_17_2013-03-08,24495.7811
23_17_2013-03-15,22692.1458473
23_17_2013-03-22,22921.3633906
23_17_2013-03-29,22408.5093416
23_17_2013-04-05,24480.6643033
23_17_2013-04-12,23007.235371
23_17_2013-04-19,22807.7963624
23_17_2013-04-26,23007.235371
23_17_2013-05-03,24371.8682316
23_17_2013-05-10,22314.1962832
23_17_2013-05-17,22921.3633906
23_17_2013-05-24,22748.3904084
23_17_2013-05-31,24185.92903
23_17_2013-06-07,30222.7439259
23_17_2013-06-14,27323.359868
23_17_2013-06-21,27086.1641491
23_17_2013-06-28,24980.9111984
23_17_2013-07-05,27876.626984
23_17_2013-07-12,24698.8383669
23_17_2013-07-19,24407.9107207
23_17_2013-07-26,27399.1317125
23_18_2012-11-02,21655.6037
23_18_2012-11-09,21655.6037
23_18_2012-11-16,23491.17
23_18_2012-11-23,34708.1515621
23_18_2012-11-30,36839.3418717
23_18_2012-12-07,74673.3625009
23_18_2012-12-14,73129.9858217
23_18_2012-12-21,67947.04
23_18_2012-12-28,35517.3418703
23_18_2013-01-04,3968.47598794
23_18_2013-01-11,4135.19452766
23_18_2013-01-18,4151.14680865
23_18_2013-01-25,4042.46851338
23_18_2013-02-01,4295.013753
23_18_2013-02-08,5046.56872172
23_18_2013-02-15,4640.08876482
23_18_2013-02-22,4114.89433825
23_18_2013-03-01,3696.15233129
23_18_2013-03-08,3482.47076031
23_18_2013-03-15,3665.51145961
23_18_2013-03-22,3911.54692747
23_18_2013-03-29,4284.24071641
23_18_2013-04-05,6411.66374424
23_18_2013-04-12,14136.2373204
23_18_2013-04-19,1933.75265864
23_18_2013-04-26,1703.59250525
23_18_2013-05-03,1112.85816045
23_18_2013-05-10,1086.86190372
23_18_2013-05-17,1377.89180035
23_18_2013-05-24,1405.67534436
23_18_2013-05-31,1603.79092673
23_18_2013-06-07,1158.51874834
23_18_2013-06-21,1338.51543236
23_18_2013-07-26,1407.22624101
23_19_2012-11-02,1571.42160342
23_19_2012-11-09,1715.8035148
23_19_2012-11-16,1715.8035148
23_19_2012-11-23,1393.64149537
23_19_2012-11-30,1553.85210493
23_19_2012-12-07,1862.03149398
23_19_2012-12-14,1881.74858493
23_19_2012-12-21,1846.11180874
23_19_2012-12-28,970.901587665
23_19_2013-01-04,1134.8930552
23_19_2013-01-11,1129.4905952
23_19_2013-01-18,1121.36563803
23_19_2013-01-25,1144.89101836
23_19_2013-02-01,1143.82861977
23_19_2013-02-08,1152.59704864
23_19_2013-02-15,1120.51102604
23_19_2013-02-22,1144.89101836
23_19_2013-03-01,1074.47195131
23_19_2013-03-08,1079.65937121
23_19_2013-03-15,971.239977319
23_19_2013-03-22,1129.4905952
23_19_2013-03-29,1074.47195131
23_19_2013-04-05,1043.90706309
23_19_2013-04-12,1020.59483822
23_19_2013-04-19,1079.65937121
23_19_2013-04-26,1071.29934299
23_19_2013-05-03,977.559893336
23_19_2013-05-10,964.796922741
23_19_2013-05-17,973.471386012
23_19_2013-05-24,976.854190992
23_19_2013-05-31,971.239977319
23_19_2013-06-07,964.796922741
23_19_2013-06-14,920.251941541
23_19_2013-06-21,977.559893336
23_19_2013-06-28,971.239977319
23_19_2013-07-05,951.459243305
23_19_2013-07-12,816.172677228
23_19_2013-07-19,1322.98970928
23_19_2013-07-26,1082.28102452
23_20_2012-11-02,12584.7711436
23_20_2012-11-09,11279.9419143
23_20_2012-11-16,11244.6427593
23_20_2012-11-23,12759.9314821
23_20_2012-11-30,10864.534334
23_20_2012-12-07,12519.3657081
23_20_2012-12-14,11026.5938483
23_20_2012-12-21,10616.3248611
23_20_2012-12-28,9761.29633779
23_20_2013-01-04,9368.29420182
23_20_2013-01-11,9205.03989988
23_20_2013-01-18,9220.73465845
23_20_2013-01-25,9083.0199006
23_20_2013-02-01,9432.4248456
23_20_2013-02-08,11071.3203378
23_20_2013-02-15,10678.3391924
23_20_2013-02-22,10534.4242281
23_20_2013-03-01,11212.8169463
23_20_2013-03-08,11044.0969744
23_20_2013-03-15,10850.3046211
23_20_2013-03-22,10337.1267775
23_20_2013-03-29,10769.3472253
23_20_2013-04-05,11279.9419143
23_20_2013-04-12,10856.5306375
23_20_2013-04-19,10825.8689114
23_20_2013-04-26,10824.6428776
23_20_2013-05-03,10559.2399678
23_20_2013-05-10,10986.172922
23_20_2013-05-17,11040.4647201
23_20_2013-05-24,12443.3802095
23_20_2013-05-31,12359.7976792
23_20_2013-06-07,15787.1190181
23_20_2013-06-14,14363.4775435
23_20_2013-06-21,14363.4775435
23_20_2013-06-28,14100.4465974
23_20_2013-07-05,15810.9170243
23_20_2013-07-12,14054.2049648
23_20_2013-07-19,14363.4775435
23_20_2013-07-26,14672.7808094
23_21_2012-11-02,8892.76730574
23_21_2012-11-09,10314.3442504
23_21_2012-11-16,11077.2441949
23_21_2012-11-23,12958.9485863
23_21_2012-11-30,12155.5975454
23_21_2012-12-07,13921.8074894
23_21_2012-12-14,14244.1911976
23_21_2012-12-21,19404.17
23_21_2012-12-28,7947.22
23_21_2013-01-04,7498.65102082
23_21_2013-01-11,7441.04748722
23_21_2013-01-18,7648.12715134
23_21_2013-01-25,7441.04748722
23_21_2013-02-01,7482.81752251
23_21_2013-02-08,8526.23764172
23_21_2013-02-15,8617.48734418
23_21_2013-02-22,8644.13012605
23_21_2013-03-01,10116.2250735
23_21_2013-03-08,8944.61201962
23_21_2013-03-15,9622.2222629
23_21_2013-03-22,8572.5500176
23_21_2013-03-29,9262.9090415
23_21_2013-04-05,10579.894322
23_21_2013-04-12,9389.91348102
23_21_2013-04-19,8287.23779011
23_21_2013-04-26,8673.38639167
23_21_2013-05-03,8608.12695956
23_21_2013-05-10,8202.89755906
23_21_2013-05-17,8202.89755906
23_21_2013-05-24,8192.34600547
23_21_2013-05-31,8175.75571014
23_21_2013-06-07,8287.94898713
23_21_2013-06-14,8228.55131482
23_21_2013-06-21,8202.89755906
23_21_2013-06-28,8249.59779991
23_21_2013-07-05,8869.78136571
23_21_2013-07-12,8526.23764172
23_21_2013-07-19,8414.09978299
23_21_2013-07-26,8414.09978299
23_22_2012-11-02,23293.3737941
23_22_2012-11-09,26321.2465204
23_22_2012-11-16,24092.523422
23_22_2012-11-23,30154.5832585
23_22_2012-11-30,26807.0587113
23_22_2012-12-07,26795.0041781
23_22_2012-12-14,29370.9686987
23_22_2012-12-21,32905.56
23_22_2012-12-28,23723.0817587
23_22_2013-01-04,19946.6841971
23_22_2013-01-11,19564.7786708
23_22_2013-01-18,20366.0202631
23_22_2013-01-25,20137.591638
23_22_2013-02-01,20289.6437188
23_22_2013-02-08,21188.3680288
23_22_2013-02-15,20855.6745203
23_22_2013-02-22,21206.3220184
23_22_2013-03-01,20704.2811066
23_22_2013-03-08,20734.1634142
23_22_2013-03-15,20445.5477943
23_22_2013-03-22,21021.6738223
23_22_2013-03-29,19886.1404048
23_22_2013-04-05,20599.5532354
23_22_2013-04-12,20053.4826334
23_22_2013-04-19,20137.5658968
23_22_2013-04-26,20053.4826334
23_22_2013-05-03,19960.5380522
23_22_2013-05-10,19101.7262795
23_22_2013-05-17,20366.0202631
23_22_2013-05-24,20855.6745203
23_22_2013-05-31,20256.7119903
23_22_2013-06-07,24003.3313908
23_22_2013-06-14,22242.7532954
23_22_2013-06-21,22321.2539318
23_22_2013-06-28,23526.7956194
23_22_2013-07-05,24751.5005992
23_22_2013-07-12,23883.2520716
23_22_2013-07-19,24022.4500232
23_22_2013-07-26,24022.4500232
23_23_2012-11-02,52169.3175454
23_23_2012-11-09,52685.4338658
23_23_2012-11-16,52260.8489404
23_23_2012-11-23,63774.6935515
23_23_2012-11-30,59465.7530454
23_23_2012-12-07,68019.7727967
23_23_2012-12-14,101465.58181
23_23_2012-12-21,108330.575708
23_23_2012-12-28,40588.06
23_23_2013-01-04,30730.7682742
23_23_2013-01-11,30751.0888501
23_23_2013-01-18,33383.8183542
23_23_2013-01-25,31305.1750998
23_23_2013-02-01,32619.9535463
23_23_2013-02-08,37220.2475295
23_23_2013-02-15,38317.9040255
23_23_2013-02-22,38453.2729145
23_23_2013-03-01,39126.0411596
23_23_2013-03-08,37295.658649
23_23_2013-03-15,39552.2444209
23_23_2013-03-22,39126.0411596
23_23_2013-03-29,40407.6151077
23_23_2013-04-05,40407.6151077
23_23_2013-04-12,40974.0648633
23_23_2013-04-19,41746.6135317
23_23_2013-04-26,41397.9410429
23_23_2013-05-03,42008.0797476
23_23_2013-05-10,42138.4316106
23_23_2013-05-17,49640.6909464
23_23_2013-05-24,52207.3267687
23_23_2013-05-31,51833.2330118
23_23_2013-06-07,51143.6083002
23_23_2013-06-14,51143.6083002
23_23_2013-06-21,51835.7259349
23_23_2013-06-28,53148.8322473
23_23_2013-07-05,51275.2054271
23_23_2013-07-12,50795.9054506
23_23_2013-07-19,51494.6152257
23_23_2013-07-26,52123.0052836
23_24_2012-11-02,10336.4093106
23_24_2012-11-09,10386.5326452
23_24_2012-11-16,10151.0646695
23_24_2012-11-23,20119.2672931
23_24_2012-11-30,16587.8205626
23_24_2012-12-07,18181.3555855
23_24_2012-12-14,21484.3221022
23_24_2012-12-21,22067.8083891
23_24_2012-12-28,9066.1168087
23_24_2013-01-04,7136.91319271
23_24_2013-01-11,7180.25500945
23_24_2013-01-18,7472.95229883
23_24_2013-01-25,6920.97490331
23_24_2013-02-01,6961.83440535
23_24_2013-02-08,7415.24624821
23_24_2013-02-15,7369.66533153
23_24_2013-02-22,7688.2783806
23_24_2013-03-01,9233.54433255
23_24_2013-03-08,8011.04392707
23_24_2013-03-15,8876.23137004
23_24_2013-03-22,8011.04392707
23_24_2013-03-29,9233.54433255
23_24_2013-04-05,9334.47272024
23_24_2013-04-12,9246.73618993
23_24_2013-04-19,9309.82722334
23_24_2013-04-26,9334.47272024
23_24_2013-05-03,9496.84550857
23_24_2013-05-10,9309.82722334
23_24_2013-05-17,9092.37206228
23_24_2013-05-24,9233.54433255
23_24_2013-05-31,9233.54433255
23_24_2013-06-07,9066.1168087
23_24_2013-06-14,8794.40310719
23_24_2013-06-21,8846.89238949
23_24_2013-06-28,9165.73314113
23_24_2013-07-05,8995.99816587
23_24_2013-07-12,8798.25548595
23_24_2013-07-19,8846.89238949
23_24_2013-07-26,9428.19111251
23_25_2012-11-02,16018.1037396
23_25_2012-11-09,16195.3250756
23_25_2012-11-16,16087.5108218
23_25_2012-11-23,18376.0520256
23_25_2012-11-30,16105.5890007
23_25_2012-12-07,20413.801522
23_25_2012-12-14,20413.801522
23_25_2012-12-21,20413.801522
23_25_2012-12-28,14063.9736402
23_25_2013-01-04,10094.6712723
23_25_2013-01-11,10393.5890283
23_25_2013-01-18,10832.2352601
23_25_2013-01-25,10094.6712723
23_25_2013-02-01,10832.2352601
23_25_2013-02-08,11431.200346
23_25_2013-02-15,11621.8077932
23_25_2013-02-22,11936.7285734
23_25_2013-03-01,14510.3895554
23_25_2013-03-08,13208.06
23_25_2013-03-15,16309.6264582
23_25_2013-03-22,15228.6307966
23_25_2013-03-29,15949.0161657
23_25_2013-04-05,16648.2250077
23_25_2013-04-12,16213.012993
23_25_2013-04-19,16195.3250756
23_25_2013-04-26,16592.7943793
23_25_2013-05-03,16744.0493219
23_25_2013-05-10,17174.8426415
23_25_2013-05-17,16195.3250756
23_25_2013-05-24,17881.5847524
23_25_2013-05-31,15899.6577879
23_25_2013-06-07,16781.3655077
23_25_2013-06-14,16703.0334643
23_25_2013-06-21,16985.2697024
23_25_2013-06-28,15077.9879257
23_25_2013-07-05,15154.1523352
23_25_2013-07-12,15131.8721526
23_25_2013-07-19,15121.7862089
23_25_2013-07-26,17174.8426415
23_26_2012-11-02,15456.0219134
23_26_2012-11-09,16640.261843
23_26_2012-11-16,16412.4347709
23_26_2012-11-23,22736.6241815
23_26_2012-11-30,16801.4473696
23_26_2012-12-07,19427.1809392
23_26_2012-12-14,22862.2661649
23_26_2012-12-21,23447.5409653
23_26_2012-12-28,15708.5391928
23_26_2013-01-04,7789.68837291
23_26_2013-01-11,7082.74245667
23_26_2013-01-18,6944.56500141
23_26_2013-01-25,7189.83534101
23_26_2013-02-01,10363.0252317
23_26_2013-02-08,11635.3146094
23_26_2013-02-15,12338.1076346
23_26_2013-02-22,11954.3467436
23_26_2013-03-01,13280.7457359
23_26_2013-03-08,12371.5693571
23_26_2013-03-15,13750.4758614
23_26_2013-03-22,12371.5693571
23_26_2013-03-29,13458.7280029
23_26_2013-04-05,14207.3744339
23_26_2013-04-12,13458.7280029
23_26_2013-04-19,12544.4306805
23_26_2013-04-26,12544.4306805
23_26_2013-05-03,12371.5693571
23_26_2013-05-10,11582.1570555
23_26_2013-05-17,11675.5761276
23_26_2013-05-24,12338.1076346
23_26_2013-05-31,11675.5761276
23_26_2013-06-07,11496.6045546
23_26_2013-06-14,11320.4841469
23_26_2013-06-21,11517.1306159
23_26_2013-06-28,9876.5692537
23_26_2013-07-05,9996.54682361
23_26_2013-07-12,9797.13772604
23_26_2013-07-19,9833.01506428
23_26_2013-07-26,11657.9451384
23_27_2012-11-02,4745.93554342
23_27_2012-11-09,4761.11095784
23_27_2012-11-16,4618.86916541
23_27_2012-11-23,4878.91085616
23_27_2012-11-30,4289.09951663
23_27_2012-12-07,5706.39333944
23_27_2012-12-14,8143.35919541
23_27_2012-12-21,8312.35256333
23_27_2012-12-28,3754.5
23_27_2013-01-04,3191.59357629
23_27_2013-01-11,3117.68275116
23_27_2013-01-18,3068.8197473
23_27_2013-01-25,3310.02691054
23_27_2013-02-01,3128.11085674
23_27_2013-02-08,3191.59357629
23_27_2013-02-15,3128.11085674
23_27_2013-02-22,3310.02691054
23_27_2013-03-01,3061.38656276
23_27_2013-03-08,3079.09483889
23_27_2013-03-15,3068.8197473
23_27_2013-03-22,3244.18842312
23_27_2013-03-29,3191.59357629
23_27_2013-04-05,3068.8197473
23_27_2013-04-12,3068.8197473
23_27_2013-04-19,3128.11085674
23_27_2013-04-26,3244.18842312
23_27_2013-05-03,3014.05683413
23_27_2013-05-10,2991.1879333
23_27_2013-05-17,3020.54842218
23_27_2013-05-24,3128.11085674
23_27_2013-05-31,3128.11085674
23_27_2013-06-07,2991.1879333
23_27_2013-06-14,2991.1879333
23_27_2013-06-21,3069.94258457
23_27_2013-06-28,2342.58299802
23_27_2013-07-05,2342.58299802
23_27_2013-07-12,2342.58299802
23_27_2013-07-19,2232.93549237
23_27_2013-07-26,3183.85348496
23_28_2012-11-02,1707.5920987
23_28_2012-11-09,1714.70565634
23_28_2012-11-16,1673.62325151
23_28_2012-11-23,1599.03484904
23_28_2012-11-30,1608.12788458
23_28_2012-12-07,1599.47097204
23_28_2012-12-14,1662.91784774
23_28_2012-12-21,1597.37160656
23_28_2012-12-28,1232.93068264
23_28_2013-01-04,995.869396081
23_28_2013-01-11,1033.74371252
23_28_2013-01-18,1054.49361758
23_28_2013-01-25,999.204046125
23_28_2013-02-01,1026.40779316
23_28_2013-02-08,1017.39719942
23_28_2013-02-15,1026.40779316
23_28_2013-02-22,1005.18015916
23_28_2013-03-01,1089.31764072
23_28_2013-03-08,1089.31764072
23_28_2013-03-15,1083.59067837
23_28_2013-03-22,1028.21711328
23_28_2013-03-29,1082.99920188
23_28_2013-04-05,1099.32113111
23_28_2013-04-12,1149.68156672
23_28_2013-04-19,1133.55392275
23_28_2013-04-26,1117.49367464
23_28_2013-05-03,1117.49367464
23_28_2013-05-10,976.158267148
23_28_2013-05-17,1112.90018284
23_28_2013-05-24,954.540305544
23_28_2013-05-31,1076.07035072
23_28_2013-06-07,873.346545418
23_28_2013-06-14,896.410417965
23_28_2013-06-21,878.803308295
23_28_2013-06-28,597.496010167
23_28_2013-07-05,558.986001891
23_28_2013-07-12,558.986001891
23_28_2013-07-19,549.990346668
23_28_2013-07-26,640.498081414
23_29_2012-11-02,11644.9084317
23_29_2012-11-09,11611.5488518
23_29_2012-11-16,12051.3165235
23_29_2012-11-23,18253.7383851
23_29_2012-11-30,18146.4741323
23_29_2012-12-07,16157.3574682
23_29_2012-12-14,18729.7907059
23_29_2012-12-21,22343.5484581
23_29_2012-12-28,8802.45
23_29_2013-01-04,9132.82738973
23_29_2013-01-11,9105.30098414
23_29_2013-01-18,9105.30098414
23_29_2013-01-25,9105.30098414
23_29_2013-02-01,9589.73012741
23_29_2013-02-08,10240.177611
23_29_2013-02-15,10130.7755114
23_29_2013-02-22,10130.7755114
23_29_2013-03-01,10198.4972719
23_29_2013-03-08,10130.7755114
23_29_2013-03-15,10130.7755114
23_29_2013-03-22,10130.7755114
23_29_2013-03-29,10130.7755114
23_29_2013-04-05,10238.8843969
23_29_2013-04-12,10198.4972719
23_29_2013-04-19,10240.177611
23_29_2013-04-26,10240.177611
23_29_2013-05-03,10984.8767891
23_29_2013-05-10,11328.5366973
23_29_2013-05-17,10526.350684
23_29_2013-05-24,10526.350684
23_29_2013-05-31,10526.350684
23_29_2013-06-07,11408.8132692
23_29_2013-06-14,10526.350684
23_29_2013-06-21,11328.5366973
23_29_2013-06-28,11693.2756334
23_29_2013-07-05,11712.3629465
23_29_2013-07-12,11712.3629465
23_29_2013-07-19,11666.4162883
23_29_2013-07-26,11666.4162883
23_30_2012-11-02,5975.40849344
23_30_2012-11-09,6069.56753206
23_30_2012-11-16,6069.59566635
23_30_2012-11-23,6235.02560502
23_30_2012-11-30,6279.50104683
23_30_2012-12-07,6069.56753206
23_30_2012-12-14,6069.59566635
23_30_2012-12-21,6069.56753206
23_30_2012-12-28,6126.69098988
23_30_2013-01-04,5508.84728657
23_30_2013-01-11,5471.04
23_30_2013-01-18,5470.65261506
23_30_2013-01-25,5492.13029966
23_30_2013-02-01,7091.00102177
23_30_2013-02-08,7362.18921123
23_30_2013-02-15,7493.89027469
23_30_2013-02-22,7634.64149341
23_30_2013-03-01,7447.67985373
23_30_2013-03-08,7447.67985373
23_30_2013-03-15,7532.83815424
23_30_2013-03-22,7568.59976959
23_30_2013-03-29,7342.22784811
23_30_2013-04-05,7436.27237127
23_30_2013-04-12,7436.27237127
23_30_2013-04-19,7853.34318866
23_30_2013-04-26,7532.83815424
23_30_2013-05-03,8053.22350184
23_30_2013-05-10,8324.67722701
23_30_2013-05-17,7853.34318866
23_30_2013-05-24,8411.81663463
23_30_2013-05-31,7731.48117591
23_30_2013-06-07,8440.26554254
23_30_2013-06-14,8168.33739118
23_30_2013-06-21,8426.33497324
23_30_2013-06-28,8648.49635913
23_30_2013-07-05,8685.2492119
23_30_2013-07-12,8831.0464784
23_30_2013-07-19,8993.80113372
23_30_2013-07-26,8957.40541099
23_31_2012-11-02,4971.80736164
23_31_2012-11-09,5118.09893336
23_31_2012-11-16,4897.78616818
23_31_2012-11-23,5316.59782793
23_31_2012-11-30,5191.87429311
23_31_2012-12-07,6812.01017171
23_31_2012-12-14,8018.06557324
23_31_2012-12-21,10987.42
23_31_2012-12-28,5389.794772
23_31_2013-01-04,3784.90355515
23_31_2013-01-11,3784.90355515
23_31_2013-01-18,3699.72503771
23_31_2013-01-25,3729.87792278
23_31_2013-02-01,3884.62866737
23_31_2013-02-08,3890.86975442
23_31_2013-02-15,3890.86975442
23_31_2013-02-22,3920.44804104
23_31_2013-03-01,3890.86975442
23_31_2013-03-08,3886.9347797
23_31_2013-03-15,3886.9347797
23_31_2013-03-22,3920.44804104
23_31_2013-03-29,3699.72503771
23_31_2013-04-05,3886.9347797
23_31_2013-04-12,3784.90355515
23_31_2013-04-19,3784.90355515
23_31_2013-04-26,3828.3795405
23_31_2013-05-03,3863.17298516
23_31_2013-05-10,3690.35217851
23_31_2013-05-17,3828.3795405
23_31_2013-05-24,3828.3795405
23_31_2013-05-31,3726.46548707
23_31_2013-06-07,3910.83322772
23_31_2013-06-14,3818.9177113
23_31_2013-06-21,3839.42278922
23_31_2013-06-28,4110.60447297
23_31_2013-07-05,4066.15644394
23_31_2013-07-12,4059.3518428
23_31_2013-07-19,4217.42045544
23_31_2013-07-26,4397.48043355
23_32_2012-11-02,10346.2612727
23_32_2012-11-09,10477.9615008
23_32_2012-11-16,10481.2204897
23_32_2012-11-23,11000.4349667
23_32_2012-11-30,10820.6503706
23_32_2012-12-07,17065.5473589
23_32_2012-12-14,24694.86
23_32_2012-12-21,40920.0
23_32_2012-12-28,11235.22
23_32_2013-01-04,7462.40785802
23_32_2013-01-11,7089.24360861
23_32_2013-01-18,7191.48679531
23_32_2013-01-25,7182.1324275
23_32_2013-02-01,8239.74930983
23_32_2013-02-08,11092.5939477
23_32_2013-02-15,11290.2321258
23_32_2013-02-22,10870.144371
23_32_2013-03-01,10481.2204897
23_32_2013-03-08,10481.2204897
23_32_2013-03-15,10481.2204897
23_32_2013-03-22,10481.2204897
23_32_2013-03-29,10477.9615008
23_32_2013-04-05,10481.2204897
23_32_2013-04-12,10477.9615008
23_32_2013-04-19,10481.2204897
23_32_2013-04-26,10334.3642398
23_32_2013-05-03,10477.9615008
23_32_2013-05-10,10481.2204897
23_32_2013-05-17,10481.2204897
23_32_2013-05-24,10477.9615008
23_32_2013-05-31,10334.3642398
23_32_2013-06-07,10481.2204897
23_32_2013-06-14,10481.2204897
23_32_2013-06-21,10477.9615008
23_32_2013-06-28,10522.5968772
23_32_2013-07-05,10785.332173
23_32_2013-07-12,10785.332173
23_32_2013-07-19,10820.6503706
23_32_2013-07-26,10481.2204897
23_33_2012-11-02,10334.4991687
23_33_2012-11-09,12740.8901046
23_33_2012-11-16,12740.8901046
23_33_2012-11-23,19128.3608812
23_33_2012-11-30,17767.4882751
23_33_2012-12-07,19059.2976974
23_33_2012-12-14,19059.2976974
23_33_2012-12-21,19059.2976974
23_33_2012-12-28,5878.35
23_33_2013-01-04,6051.47972504
23_33_2013-01-11,5618.85968979
23_33_2013-01-18,5618.85968979
23_33_2013-01-25,5764.82622558
23_33_2013-02-01,6817.95638558
23_33_2013-02-08,8619.30296453
23_33_2013-02-15,9355.48196168
23_33_2013-02-22,9355.48196168
23_33_2013-03-01,9355.48196168
23_33_2013-03-08,9140.28767601
23_33_2013-03-15,9985.70239056
23_33_2013-03-22,9685.94061237
23_33_2013-03-29,10757.0467295
23_33_2013-04-05,10757.0467295
