Id,Weekly_Sales
22_97_2013-05-10,4509.83958763
22_97_2013-05-17,4192.38310921
22_97_2013-05-24,4494.85095914
22_97_2013-05-31,4570.45510233
22_97_2013-06-07,4995.59277998
22_97_2013-06-14,4463.40583653
22_97_2013-06-21,4548.64124263
22_97_2013-06-28,4561.88272142
22_97_2013-07-05,5128.55753251
22_97_2013-07-12,4590.63101747
22_97_2013-07-19,4523.55228375
22_97_2013-07-26,4910.8096829
22_98_2012-11-02,284.103182859
22_98_2012-11-09,275.887325223
22_98_2012-11-16,307.834298682
22_98_2012-11-23,338.070020906
22_98_2012-11-30,307.417514105
22_98_2012-12-07,346.201845183
22_98_2012-12-14,552.546723993
22_98_2012-12-21,608.429192141
22_98_2012-12-28,239.605934735
22_98_2013-01-04,225.57243094
22_98_2013-01-11,236.436225048
22_98_2013-01-18,194.277020081
22_98_2013-01-25,255.536700068
22_98_2013-02-01,229.600342568
22_98_2013-02-08,273.203626458
22_98_2013-02-15,231.88814053
22_98_2013-02-22,228.105228411
22_98_2013-03-01,229.287986256
22_98_2013-03-08,234.752775121
22_98_2013-03-15,156.488552233
22_98_2013-03-22,177.361696297
22_98_2013-03-29,192.419753172
22_98_2013-04-05,136.24693948
22_98_2013-04-12,127.995830936
22_98_2013-04-19,103.716921449
22_98_2013-04-26,101.562397241
22_98_2013-05-03,86.156135359
22_98_2013-05-10,112.821153338
22_98_2013-05-17,114.463086178
22_98_2013-06-14,190.648575249
22_98_2013-06-21,138.407601852
22_98_2013-07-05,151.367962865
22_98_2013-07-12,150.830634185
22_98_2013-07-26,155.48760968
23_1_2012-11-02,46234.3416616
23_1_2012-11-09,40076.146142
23_1_2012-11-16,37154.06989
23_1_2012-11-23,35133.8144645
23_1_2012-11-30,47551.027458
23_1_2012-12-07,52094.0158731
23_1_2012-12-14,72641.9088957
23_1_2012-12-21,86710.2015655
23_1_2012-12-28,35058.9638511
23_1_2013-01-04,21220.6331163
23_1_2013-01-11,21051.6715341
23_1_2013-01-18,22286.9829595
23_1_2013-01-25,23053.9773373
23_1_2013-02-01,29411.830616
23_1_2013-02-08,37840.6706784
23_1_2013-02-15,39130.0311653
23_1_2013-02-22,28576.4678606
23_1_2013-03-01,30908.3794708
23_1_2013-03-08,27757.1927778
23_1_2013-03-15,29644.0231606
23_1_2013-03-22,28318.9911645
23_1_2013-03-29,36895.9819788
23_1_2013-04-05,53657.3123903
23_1_2013-04-12,49041.5800396
23_1_2013-04-19,29906.9705783
23_1_2013-04-26,26862.8346988
23_1_2013-05-03,24680.6403127
23_1_2013-05-10,24189.7459287
23_1_2013-05-17,27241.84956
23_1_2013-05-24,24337.0616729
23_1_2013-05-31,25801.1649638
23_1_2013-06-07,24839.0690241
23_1_2013-06-14,25411.9519112
23_1_2013-06-21,25440.4857845
23_1_2013-06-28,24685.2574706
23_1_2013-07-05,24521.7987181
23_1_2013-07-12,24464.6926548
23_1_2013-07-19,23478.9391714
23_1_2013-07-26,24897.5258565
23_2_2012-11-02,70175.3207406
23_2_2012-11-09,68612.8632042
23_2_2012-11-16,66771.4539949
23_2_2012-11-23,71198.1120194
23_2_2012-11-30,69743.0965432
23_2_2012-12-07,83074.8290163
23_2_2012-12-14,96711.2522878
23_2_2012-12-21,109723.170086
23_2_2012-12-28,69436.480087
23_2_2013-01-04,59573.7801728
23_2_2013-01-11,58410.1262489
23_2_2013-01-18,60175.642328
23_2_2013-01-25,57891.5187354
23_2_2013-02-01,61920.4514422
23_2_2013-02-08,65254.4778938
23_2_2013-02-15,66058.6883749
23_2_2013-02-22,66161.011648
23_2_2013-03-01,66858.7458932
23_2_2013-03-08,65686.6984585
23_2_2013-03-15,65543.2076897
23_2_2013-03-22,65086.516153
23_2_2013-03-29,64762.3795753
23_2_2013-04-05,68008.8700764
23_2_2013-04-12,65105.5989791
23_2_2013-04-19,65435.9980558
23_2_2013-04-26,65353.5315745
23_2_2013-05-03,67104.9714782
23_2_2013-05-10,66141.1468628
23_2_2013-05-17,66165.2792083
23_2_2013-05-24,68067.7242186
23_2_2013-05-31,68473.4899732
23_2_2013-06-07,74452.1554903
23_2_2013-06-14,71840.584299
23_2_2013-06-21,71800.834138
23_2_2013-06-28,75035.9259373
23_2_2013-07-05,78215.361601
23_2_2013-07-12,76608.1916128
23_2_2013-07-19,73064.9169847
23_2_2013-07-26,73770.9957215
23_3_2012-11-02,12825.6867784
23_3_2012-11-09,14602.2210926
23_3_2012-11-16,14376.1992508
23_3_2012-11-23,20197.8402183
23_3_2012-11-30,18639.1848589
23_3_2012-12-07,21729.7528667
23_3_2012-12-14,25346.299721
23_3_2012-12-21,31163.724425
23_3_2012-12-28,21383.6705918
23_3_2013-01-04,15913.3536253
23_3_2013-01-11,14231.8071025
23_3_2013-01-18,14324.5048415
23_3_2013-01-25,15509.800676
23_3_2013-02-01,14284.09433
23_3_2013-02-08,15139.0196394
23_3_2013-02-15,14388.1191257
23_3_2013-02-22,13844.9213613
23_3_2013-03-01,13023.0986137
23_3_2013-03-08,13036.7114896
23_3_2013-03-15,12911.6536249
23_3_2013-03-22,12823.5901491
23_3_2013-03-29,12939.0466682
23_3_2013-04-05,13498.3075867
23_3_2013-04-12,13382.8302959
23_3_2013-04-19,11905.5472086
23_3_2013-04-26,12255.5456459
23_3_2013-05-03,12141.819725
23_3_2013-05-10,12052.4905463
23_3_2013-05-17,12304.7134793
23_3_2013-05-24,12262.4829125
23_3_2013-05-31,12072.6811258
23_3_2013-06-07,12684.56313
23_3_2013-06-14,12119.9856448
23_3_2013-06-21,12287.7473486
23_3_2013-06-28,12276.2418268
23_3_2013-07-05,12703.7740004
23_3_2013-07-12,17547.3060698
23_3_2013-07-19,21887.5505321
23_3_2013-07-26,24582.383444
23_4_2012-11-02,28882.1797847
23_4_2012-11-09,27076.8692816
23_4_2012-11-16,26135.2602748
23_4_2012-11-23,25600.1093478
23_4_2012-11-30,24529.0755132
23_4_2012-12-07,28090.862233
23_4_2012-12-14,26467.536284
23_4_2012-12-21,26179.1680266
23_4_2012-12-28,24091.7177001
23_4_2013-01-04,27472.5111553
23_4_2013-01-11,25789.5689819
23_4_2013-01-18,25498.6577256
23_4_2013-01-25,24143.6056181
23_4_2013-02-01,27072.8075013
23_4_2013-02-08,27657.8871277
23_4_2013-02-15,25679.7681309
23_4_2013-02-22,25114.6636044
23_4_2013-03-01,26890.2523076
23_4_2013-03-08,27538.9400993
23_4_2013-03-15,25005.1961711
23_4_2013-03-22,24556.4851725
23_4_2013-03-29,23863.4570642
23_4_2013-04-05,27834.304102
23_4_2013-04-12,25288.7212931
23_4_2013-04-19,25916.2514243
23_4_2013-04-26,24895.5232414
23_4_2013-05-03,28398.8999077
23_4_2013-05-10,27659.843554
23_4_2013-05-17,26307.4637413
23_4_2013-05-24,26397.4397013
23_4_2013-05-31,26078.2788732
23_4_2013-06-07,32017.6086404
23_4_2013-06-14,28428.6507992
23_4_2013-06-21,28713.8709358
23_4_2013-06-28,29662.8938632
23_4_2013-07-05,32768.752058
23_4_2013-07-12,31252.5009157
23_4_2013-07-19,31004.5541005
23_4_2013-07-26,30566.1066408
23_5_2012-11-02,38781.8905601
23_5_2012-11-09,49359.6600825
23_5_2012-11-16,46348.1086354
23_5_2012-11-23,110397.092186
23_5_2012-11-30,96091.1083129
23_5_2012-12-07,77755.0281493
23_5_2012-12-14,92341.527932
23_5_2012-12-21,115346.579839
23_5_2012-12-28,66725.183428
23_5_2013-01-04,28888.901389
23_5_2013-01-11,25148.5827674
23_5_2013-01-18,24816.5665301
23_5_2013-01-25,28475.2318005
23_5_2013-02-01,37280.3564945
23_5_2013-02-08,43378.6781337
23_5_2013-02-15,44937.2890016
23_5_2013-02-22,43220.6786283
23_5_2013-03-01,45284.5548611
23_5_2013-03-08,41530.3314998
23_5_2013-03-15,40817.8132351
23_5_2013-03-22,41299.0313387
23_5_2013-03-29,39413.0825445
23_5_2013-04-05,40709.9143834
23_5_2013-04-12,39595.9946997
23_5_2013-04-19,38167.6335761
23_5_2013-04-26,36213.341541
23_5_2013-05-03,26855.3281334
23_5_2013-05-10,26306.0264681
23_5_2013-05-17,32422.4326484
23_5_2013-05-24,25085.8708924
23_5_2013-05-31,25911.4561029
23_5_2013-06-07,28171.0095226
23_5_2013-06-14,27581.7405446
23_5_2013-06-21,27537.4057821
23_5_2013-06-28,23183.9012125
23_5_2013-07-05,21662.9019469
23_5_2013-07-12,21737.9605654
23_5_2013-07-19,22825.1267626
23_5_2013-07-26,24537.6754837
23_6_2012-11-02,5373.24529302
23_6_2012-11-09,5645.55636495
23_6_2012-11-16,5056.62439763
23_6_2012-11-23,18624.8849187
23_6_2012-11-30,15157.0150899
23_6_2012-12-07,10045.328446
23_6_2012-12-14,14049.5046056
23_6_2012-12-21,18454.6396727
23_6_2012-12-28,11953.4052336
23_6_2013-01-04,3382.66633541
23_6_2013-01-11,3152.41583936
23_6_2013-01-18,3293.05936589
23_6_2013-01-25,3797.57137023
23_6_2013-02-01,3805.15755435
23_6_2013-02-08,4953.28753221
23_6_2013-02-15,5157.28231728
23_6_2013-02-22,5030.43491811
23_6_2013-03-01,4398.88814277
23_6_2013-03-08,4366.53801645
23_6_2013-03-15,4115.21753187
23_6_2013-03-22,4591.61368537
23_6_2013-03-29,4575.69296675
23_6_2013-04-05,4304.52119148
23_6_2013-04-12,4548.84329068
23_6_2013-04-19,4973.43992125
23_6_2013-04-26,5089.12033697
23_6_2013-05-03,5025.42502772
23_6_2013-05-10,5904.45255757
23_6_2013-05-17,5620.28482873
23_6_2013-05-24,5750.056338
23_6_2013-05-31,5907.59197386
23_6_2013-06-07,6200.30737806
23_6_2013-06-14,5958.98960779
23_6_2013-06-21,6410.67844205
23_6_2013-06-28,6133.08526515
23_6_2013-07-05,5979.27876711
23_6_2013-07-12,5991.99081743
23_6_2013-07-19,6047.92383484
23_6_2013-07-26,6449.27108414
23_7_2012-11-02,32218.0956126
23_7_2012-11-09,43007.6871745
23_7_2012-11-16,48461.1499668
23_7_2012-11-23,114208.243264
23_7_2012-11-30,94492.365262
23_7_2012-12-07,110482.001606
23_7_2012-12-14,135371.61834
23_7_2012-12-21,163745.931897
23_7_2012-12-28,62416.0319882
23_7_2013-01-04,15950.9786994
23_7_2013-01-11,15938.4777268
23_7_2013-01-18,16078.9227245
23_7_2013-01-25,16646.6136583
23_7_2013-02-01,19812.4107624
23_7_2013-02-08,25367.5769048
23_7_2013-02-15,26884.6287618
23_7_2013-02-22,27562.5211096
23_7_2013-03-01,27954.2304654
23_7_2013-03-08,25891.1346871
23_7_2013-03-15,31656.4307118
23_7_2013-03-22,29276.6835241
23_7_2013-03-29,34505.6332464
23_7_2013-04-05,39311.2585669
23_7_2013-04-12,48304.5999186
23_7_2013-04-19,42280.8992345
23_7_2013-04-26,41699.0811108
23_7_2013-05-03,41974.1910609
23_7_2013-05-10,41125.2340707
23_7_2013-05-17,40433.2210571
23_7_2013-05-24,45093.5629382
23_7_2013-05-31,42869.0498501
23_7_2013-06-07,45926.7280969
23_7_2013-06-14,46503.3899035
23_7_2013-06-21,46993.2864637
23_7_2013-06-28,45442.082704
23_7_2013-07-05,46132.8815478
23_7_2013-07-12,40577.7983295
23_7_2013-07-19,35949.2788776
23_7_2013-07-26,33255.2741188
23_8_2012-11-02,40124.1401552
23_8_2012-11-09,40472.5889842
23_8_2012-11-16,39124.8021775
23_8_2012-11-23,38028.6430873
23_8_2012-11-30,38375.4634671
23_8_2012-12-07,41963.7363521
23_8_2012-12-14,44096.0409681
23_8_2012-12-21,49714.4169649
23_8_2012-12-28,35718.1677961
23_8_2013-01-04,34872.5442862
23_8_2013-01-11,33322.7878345
23_8_2013-01-18,33743.3907953
23_8_2013-01-25,33756.0778343
23_8_2013-02-01,37015.4963822
23_8_2013-02-08,38342.8342461
23_8_2013-02-15,36998.1010701
23_8_2013-02-22,36798.5095313
23_8_2013-03-01,38402.1074787
23_8_2013-03-08,38179.0499469
23_8_2013-03-15,37006.3334885
23_8_2013-03-22,36140.1890925
23_8_2013-03-29,36636.9295821
23_8_2013-04-05,39396.8608833
23_8_2013-04-12,36762.1693766
23_8_2013-04-19,36248.4575825
23_8_2013-04-26,36380.4469506
23_8_2013-05-03,38166.628149
23_8_2013-05-10,36572.3340288
23_8_2013-05-17,36038.3299135
23_8_2013-05-24,35817.5101426
23_8_2013-05-31,35568.5205844
23_8_2013-06-07,38725.1547068
23_8_2013-06-14,36469.3800161
23_8_2013-06-21,36042.993039
23_8_2013-06-28,35926.3522118
23_8_2013-07-05,38216.1749008
23_8_2013-07-12,36124.6124629
23_8_2013-07-19,35342.0987626
23_8_2013-07-26,36279.7453373
23_9_2012-11-02,43262.1063967
23_9_2012-11-09,45209.4782706
23_9_2012-11-16,39734.0284612
23_9_2012-11-23,42509.7528794
23_9_2012-11-30,41256.3983406
23_9_2012-12-07,43372.6042148
23_9_2012-12-14,50841.8387777
23_9_2012-12-21,71518.7215885
23_9_2012-12-28,36436.8768468
23_9_2013-01-04,22800.9437592
23_9_2013-01-11,21059.8336014
23_9_2013-01-18,21499.8396805
23_9_2013-01-25,21339.9122889
23_9_2013-02-01,23451.1126126
23_9_2013-02-08,26216.6700129
23_9_2013-02-15,28417.340628
23_9_2013-02-22,27857.4525359
23_9_2013-03-01,30676.7828052
23_9_2013-03-08,29387.6536904
23_9_2013-03-15,34399.4271442
23_9_2013-03-22,34014.4010122
23_9_2013-03-29,38145.7207127
23_9_2013-04-05,42029.95139
23_9_2013-04-12,47885.063477
23_9_2013-04-19,51647.9590941
23_9_2013-04-26,51467.539635
23_9_2013-05-03,51552.1703109
23_9_2013-05-10,55876.6359982
23_9_2013-05-17,52069.5766009
23_9_2013-05-24,68773.2180204
23_9_2013-05-31,56485.5791012
23_9_2013-06-07,72911.1447336
23_9_2013-06-14,78066.280142
23_9_2013-06-21,79951.8459749
23_9_2013-06-28,82366.4220886
23_9_2013-07-05,87137.9023828
23_9_2013-07-12,75007.7392767
23_9_2013-07-19,72198.1478282
23_9_2013-07-26,68436.6953408
23_10_2012-11-02,29407.9241831
23_10_2012-11-09,30724.7897007
23_10_2012-11-16,28812.9226671
23_10_2012-11-23,31608.4376117
23_10_2012-11-30,30436.0984117
23_10_2012-12-07,37889.2492417
23_10_2012-12-14,43221.5466555
23_10_2012-12-21,47220.5999633
23_10_2012-12-28,36284.8175709
23_10_2013-01-04,29091.6333043
23_10_2013-01-11,27544.8711048
23_10_2013-01-18,26704.6229243
23_10_2013-01-25,27818.992838
23_10_2013-02-01,25611.6790668
23_10_2013-02-08,28371.7779308
23_10_2013-02-15,26829.5534107
23_10_2013-02-22,27332.2990105
23_10_2013-03-01,27065.9417496
23_10_2013-03-08,27429.2465502
23_10_2013-03-15,27728.063555
23_10_2013-03-22,26202.6333854
23_10_2013-03-29,27648.9075257
23_10_2013-04-05,28862.6527653
23_10_2013-04-12,29159.5268524
23_10_2013-04-19,30617.5899906
23_10_2013-04-26,30672.5602573
23_10_2013-05-03,32795.6875756
23_10_2013-05-10,33687.5594946
23_10_2013-05-17,32647.425512
23_10_2013-05-24,34589.487547
23_10_2013-05-31,34537.8980849
23_10_2013-06-07,34687.5639975
23_10_2013-06-14,34985.9906107
23_10_2013-06-21,34885.0217338
23_10_2013-06-28,35757.8080432
23_10_2013-07-05,36077.3345617
23_10_2013-07-12,32861.1419231
23_10_2013-07-19,33200.4852851
23_10_2013-07-26,33198.1006054
23_11_2012-11-02,26281.4421759
23_11_2012-11-09,28842.1865121
23_11_2012-11-16,26320.754863
23_11_2012-11-23,31722.8677001
23_11_2012-11-30,30559.6377856
23_11_2012-12-07,34099.4189527
23_11_2012-12-14,34359.3320326
23_11_2012-12-21,39680.7688464
23_11_2012-12-28,29113.6776894
23_11_2013-01-04,24132.5345955
23_11_2013-01-11,22290.3382277
23_11_2013-01-18,21926.721876
23_11_2013-01-25,24227.1683794
23_11_2013-02-01,21194.968017
23_11_2013-02-08,23376.0535963
23_11_2013-02-15,21513.8993388
23_11_2013-02-22,21820.2211667
23_11_2013-03-01,20714.5082772
23_11_2013-03-08,19980.2261276
23_11_2013-03-15,19970.6300966
23_11_2013-03-22,20314.2139291
23_11_2013-03-29,20287.8756581
23_11_2013-04-05,20958.5112694
23_11_2013-04-12,20189.6768614
23_11_2013-04-19,22015.687203
23_11_2013-04-26,21915.9454907
23_11_2013-05-03,25319.7252023
23_11_2013-05-10,31468.3364356
23_11_2013-05-17,26329.3646741
23_11_2013-05-24,32862.1305542
23_11_2013-05-31,30439.9592188
23_11_2013-06-07,35167.6850945
23_11_2013-06-14,33100.4536995
23_11_2013-06-21,33809.6939875
23_11_2013-06-28,52531.2896886
23_11_2013-07-05,52025.8359902
23_11_2013-07-12,54191.4319133
23_11_2013-07-19,55511.1036733
23_11_2013-07-26,31518.492426
23_12_2012-11-02,5276.50831554
23_12_2012-11-09,4273.40565393
23_12_2012-11-16,4307.48901734
23_12_2012-11-23,4063.03248395
23_12_2012-11-30,3897.84371134
23_12_2012-12-07,4075.17715856
23_12_2012-12-14,4011.30567311
23_12_2012-12-21,3574.81267483
23_12_2012-12-28,2978.54903481
23_12_2013-01-04,3197.38277955
23_12_2013-01-11,3160.20936425
23_12_2013-01-18,3435.93082157
23_12_2013-01-25,3216.76643699
23_12_2013-02-01,3495.30707049
23_12_2013-02-08,3794.51224642
23_12_2013-02-15,3732.56975964
23_12_2013-02-22,3829.41117683
23_12_2013-03-01,4276.90992881
23_12_2013-03-08,3857.11784597
23_12_2013-03-15,4132.96609097
23_12_2013-03-22,3839.0294089
23_12_2013-03-29,4274.13654531
23_12_2013-04-05,4405.44605375
23_12_2013-04-12,4852.862799
23_12_2013-04-19,6031.92708396
23_12_2013-04-26,5845.09888717
23_12_2013-05-03,6461.86720355
23_12_2013-05-10,6678.27969176
23_12_2013-05-17,6462.51767993
23_12_2013-05-24,6878.52029551
23_12_2013-05-31,6490.35249854
23_12_2013-06-07,6842.86286093
23_12_2013-06-14,6784.936406
23_12_2013-06-21,6660.0447871
23_12_2013-06-28,6416.73744487
23_12_2013-07-05,6596.09591484
23_12_2013-07-12,6598.94995318
23_12_2013-07-19,6551.55548411
23_12_2013-07-26,6563.75718626
23_13_2012-11-02,40748.9213436
23_13_2012-11-09,35780.1746978
23_13_2012-11-16,34393.9290579
23_13_2012-11-23,32661.6297409
23_13_2012-11-30,33082.5314042
23_13_2012-12-07,34794.5251516
23_13_2012-12-14,33376.0856321
23_13_2012-12-21,32143.5646971
23_13_2012-12-28,29584.5215608
23_13_2013-01-04,33872.8579479
23_13_2013-01-11,32174.4558882
23_13_2013-01-18,32668.5588536
23_13_2013-01-25,31992.4609987
23_13_2013-02-01,34224.0686809
23_13_2013-02-08,34868.503381
23_13_2013-02-15,34346.7658748
23_13_2013-02-22,34868.7016506
23_13_2013-03-01,36450.7110073
23_13_2013-03-08,35564.9409906
23_13_2013-03-15,33858.5521125
23_13_2013-03-22,33739.4057692
23_13_2013-03-29,34086.994836
23_13_2013-04-05,36292.5679417
23_13_2013-04-12,33559.614345
23_13_2013-04-19,34746.2777411
23_13_2013-04-26,34428.7981848
23_13_2013-05-03,37438.2942846
23_13_2013-05-10,36945.89023
23_13_2013-05-17,36096.0331829
23_13_2013-05-24,37096.788194
23_13_2013-05-31,37167.9497745
23_13_2013-06-07,39965.6285153
23_13_2013-06-14,37087.1581818
23_13_2013-06-21,36624.7669656
23_13_2013-06-28,36861.1424119
23_13_2013-07-05,39367.4883353
23_13_2013-07-12,37590.5681204
23_13_2013-07-19,37446.7576904
23_13_2013-07-26,38065.6793035
23_14_2012-11-02,35479.1404472
23_14_2012-11-09,37013.0319186
23_14_2012-11-16,36922.1816399
23_14_2012-11-23,66368.0392363
23_14_2012-11-30,54451.7598688
23_14_2012-12-07,57367.6557758
23_14_2012-12-14,72028.5896056
23_14_2012-12-21,88432.5939065
23_14_2012-12-28,48520.8183264
23_14_2013-01-04,27257.8494433
23_14_2013-01-11,26709.4656102
23_14_2013-01-18,26949.8304356
23_14_2013-01-25,25989.600882
23_14_2013-02-01,28299.4020123
23_14_2013-02-08,30606.5287163
23_14_2013-02-15,29714.8520005
23_14_2013-02-22,29611.7542546
23_14_2013-03-01,31267.2828469
23_14_2013-03-08,30762.1471251
23_14_2013-03-15,29354.9260664
23_14_2013-03-22,28952.7471743
23_14_2013-03-29,29212.0088149
23_14_2013-04-05,31442.0109705
23_14_2013-04-12,29192.4602268
23_14_2013-04-19,28101.3356773
23_14_2013-04-26,29211.3551024
23_14_2013-05-03,29390.7693437
23_14_2013-05-10,29080.1534883
23_14_2013-05-17,29354.4059172
23_14_2013-05-24,29644.4761844
23_14_2013-05-31,31880.7236666
23_14_2013-06-07,35284.6327055
23_14_2013-06-14,33951.5987526
23_14_2013-06-21,32670.4533084
23_14_2013-06-28,32425.669197
23_14_2013-07-05,33261.1952062
23_14_2013-07-12,32301.672812
23_14_2013-07-19,31114.3442193
23_14_2013-07-26,33018.9590122
23_16_2012-11-02,5565.11173187
23_16_2012-11-09,7323.41532916
23_16_2012-11-16,6400.69633719
23_16_2012-11-23,6897.13873638
23_16_2012-11-30,7008.81493238
23_16_2012-12-07,5883.18443544
23_16_2012-12-14,6032.50197154
23_16_2012-12-21,5775.81580683
23_16_2012-12-28,5178.45231231
23_16_2013-01-04,5424.40934482
23_16_2013-01-11,4614.74432337
23_16_2013-01-18,4762.03841828
23_16_2013-01-25,4940.23509011
23_16_2013-02-01,5807.9357215
23_16_2013-02-08,5774.5864188
23_16_2013-02-15,5381.95409541
23_16_2013-02-22,6337.23625925
23_16_2013-03-01,8911.45562271
23_16_2013-03-08,8185.4591397
23_16_2013-03-15,7821.0660997
23_16_2013-03-22,7636.26428439
23_16_2013-03-29,7749.66453387
23_16_2013-04-05,10503.3526599
23_16_2013-04-12,14772.8010987
23_16_2013-04-19,26519.4312309
23_16_2013-04-26,16967.1279661
23_16_2013-05-03,42626.0264419
23_16_2013-05-10,60559.0713633
23_16_2013-05-17,38367.0093263
23_16_2013-05-24,62554.443488
23_16_2013-05-31,53596.4586408
23_16_2013-06-07,63110.7710908
23_16_2013-06-14,59634.477285
23_16_2013-06-21,58606.5103024
23_16_2013-06-28,57669.8602546
23_16_2013-07-05,53346.8977827
23_16_2013-07-12,40143.819961
23_16_2013-07-19,32359.125151
23_16_2013-07-26,25242.8693947
23_17_2012-11-02,28438.5775707
23_17_2012-11-09,34378.4980116
23_17_2012-11-16,29160.0977649
23_17_2012-11-23,36214.3361855
23_17_2012-11-30,33712.9510344
23_17_2012-12-07,35645.6333898
23_17_2012-12-14,40461.7269348
23_17_2012-12-21,47281.8692624
23_17_2012-12-28,33947.7950443
23_17_2013-01-04,22365.8936574
23_17_2013-01-11,23405.80468
23_17_2013-01-18,23963.3203859
23_17_2013-01-25,22695.3171499
23_17_2013-02-01,24188.6039504
23_17_2013-02-08,26105.3462477
23_17_2013-02-15,26219.3725458
23_17_2013-02-22,25317.6583634
23_17_2013-03-01,25900.2511916
23_17_2013-03-08,25388.6318003
23_17_2013-03-15,23120.2109803
23_17_2013-03-22,23784.6829019
23_17_2013-03-29,23285.6742156
23_17_2013-04-05,24679.4298226
23_17_2013-04-12,23454.4693149
23_17_2013-04-19,23275.8512823
23_17_2013-04-26,23139.956745
23_17_2013-05-03,23886.8453974
23_17_2013-05-10,23110.0882628
23_17_2013-05-17,23623.0931333
23_17_2013-05-24,23251.6876763
23_17_2013-05-31,24865.2937787
23_17_2013-06-07,26865.1443778
23_17_2013-06-14,25773.6573693
23_17_2013-06-21,24475.6280092
23_17_2013-06-28,23639.0267838
23_17_2013-07-05,24153.0540545
23_17_2013-07-12,22841.7254013
23_17_2013-07-19,24451.6818507
23_17_2013-07-26,24184.6574687
23_18_2012-11-02,19243.3370421
23_18_2012-11-09,20299.4161883
23_18_2012-11-16,24061.9084938
23_18_2012-11-23,44455.1302198
23_18_2012-11-30,57632.2235754
23_18_2012-12-07,76693.1579373
23_18_2012-12-14,77938.2705088
23_18_2012-12-21,74433.1650331
23_18_2012-12-28,33964.7248009
23_18_2013-01-04,4219.5471835
23_18_2013-01-11,3178.03171065
23_18_2013-01-18,2621.95127354
23_18_2013-01-25,2457.31663478
23_18_2013-02-01,4102.66343428
23_18_2013-02-08,6815.39875422
23_18_2013-02-15,6250.98884015
23_18_2013-02-22,2995.3412634
23_18_2013-03-01,3256.25758683
23_18_2013-03-08,2387.65640433
23_18_2013-03-15,2785.40927323
23_18_2013-03-22,3533.08785432
23_18_2013-03-29,5361.1181269
23_18_2013-04-05,9085.86129106
23_18_2013-04-12,7914.65105899
23_18_2013-04-19,2073.28049923
23_18_2013-04-26,1031.66656938
23_18_2013-05-03,661.375259513
23_18_2013-05-10,63.8306800504
23_18_2013-05-17,384.914901792
23_18_2013-05-24,186.968062567
23_18_2013-05-31,1358.21652027
23_18_2013-06-07,100.516232713
23_18_2013-06-21,92.3160840704
23_18_2013-07-26,-1.57976554204
23_19_2012-11-02,1398.93540217
23_19_2012-11-09,1476.57593628
23_19_2012-11-16,1393.50038787
23_19_2012-11-23,1317.16082754
23_19_2012-11-30,1651.28882478
23_19_2012-12-07,1669.57551022
23_19_2012-12-14,1942.04890441
23_19_2012-12-21,1887.04627089
23_19_2012-12-28,1346.97287211
23_19_2013-01-04,991.787362899
23_19_2013-01-11,910.021009959
23_19_2013-01-18,758.857351633
23_19_2013-01-25,907.28140216
23_19_2013-02-01,947.62726878
23_19_2013-02-08,1092.99288681
23_19_2013-02-15,779.247345776
23_19_2013-02-22,829.470805052
23_19_2013-03-01,1034.39839572
23_19_2013-03-08,1040.99025342
23_19_2013-03-15,752.682616392
23_19_2013-03-22,784.9611433
23_19_2013-03-29,744.786646863
23_19_2013-04-05,1072.91921385
23_19_2013-04-12,972.887853528
23_19_2013-04-19,811.506680468
23_19_2013-04-26,825.405853207
23_19_2013-05-03,898.777770746
23_19_2013-05-10,884.424851993
23_19_2013-05-17,807.773493695
23_19_2013-05-24,758.351978433
23_19_2013-05-31,791.128751863
23_19_2013-06-07,904.171839882
23_19_2013-06-14,742.565297536
23_19_2013-06-21,754.05429035
23_19_2013-06-28,774.778219704
23_19_2013-07-05,826.393036443
23_19_2013-07-12,819.72869448
23_19_2013-07-19,903.139562416
23_19_2013-07-26,834.836425546
23_20_2012-11-02,11972.1980136
23_20_2012-11-09,11775.1162815
23_20_2012-11-16,10772.9694804
23_20_2012-11-23,13242.3748071
23_20_2012-11-30,10108.3015808
23_20_2012-12-07,11414.1925804
23_20_2012-12-14,10807.8819229
23_20_2012-12-21,11348.5947711
23_20_2012-12-28,10518.1117352
23_20_2013-01-04,9433.24297284
23_20_2013-01-11,9356.72503222
23_20_2013-01-18,9479.32823469
23_20_2013-01-25,8885.04245567
23_20_2013-02-01,9830.90063513
23_20_2013-02-08,10903.4551403
23_20_2013-02-15,10462.080988
23_20_2013-02-22,10341.5936681
23_20_2013-03-01,11367.2313162
23_20_2013-03-08,11356.131296
23_20_2013-03-15,10355.7701452
23_20_2013-03-22,10255.7417848
23_20_2013-03-29,10218.9996875
23_20_2013-04-05,11191.7350117
23_20_2013-04-12,10540.1206234
23_20_2013-04-19,10477.6409138
23_20_2013-04-26,10402.7224298
23_20_2013-05-03,10964.2474606
23_20_2013-05-10,11225.4870801
23_20_2013-05-17,10820.0116936
23_20_2013-05-24,11567.5802149
23_20_2013-05-31,10652.2829552
23_20_2013-06-07,14408.2942136
23_20_2013-06-14,12475.5893662
23_20_2013-06-21,12732.0767878
23_20_2013-06-28,14281.9145435
23_20_2013-07-05,15461.0055386
23_20_2013-07-12,14424.4140625
23_20_2013-07-19,13978.7254097
23_20_2013-07-26,14007.3853811
23_21_2012-11-02,8910.79170208
23_21_2012-11-09,11902.3828835
